Odorant,Odor,SMILES representation,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
2-octanol,"mushroom, fat",CCCCCCC(C)O,130.135765196,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.08807958080181,20.23,2.3376000000000006,40.439800000000005
beta-carene,orange peel,CC1(C)C2CCC(=C)CC12,136.125200512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,63.322464718156304,0.0,2.9987000000000013,43.75200000000002
hexenylacetate,"green, banana",CCCCC=CCC([O-])=O,141.09210323591,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.55999864866131,40.129999999999995,0.8727999999999998,38.289
(+)-alpha-phellandrene,dill,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
myrcene,"balsamic, must, spice",CC(C)=CCCC(=C)C=C,136.125200512,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.954920960846245,0.0,3.4750000000000023,48.00200000000003
ethyllactate,fruit,CCOC(=O)C(C)O,118.06299418,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.26832056716263,46.53,-0.06970000000000004,28.313799999999986
"2,4-heptadienal","nut, fat",CCC=CC=CC=O,110.07316494,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71121974988444,17.07,1.7077,34.63499999999999
octanol,"moss, nut, mushroom",CCCCCCCCO,130.135765196,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08807958080182,20.23,2.3392000000000013,40.461800000000004
acetylpyridine,popcorn,CC(=O)c1ccccn1,121.052763844,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.542457429280454,29.96,1.2842,34.2415
hexylacetate,"fruit, herb",CCCCCCOC(C)=O,144.115029752,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56891315815644,26.3,2.1298000000000004,40.775000000000006
"2,3,4,5-tetrahydroanisole","herb, spice",COC1=CCCCC1,112.088815004,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3470147580026,9.23,2.0907,33.55999999999999
5-(methylthio)-valeronitrile,"broccoli, cabbage",CSCCCCC#N,129.061220352,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079651306646554,23.79,2.04328,37.846000000000004
methylfurfurylthiol,"sulfur, roast",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
decane,alkane,CCCCCCCCCC,142.172150704,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.02373005739904,0.0,4.147000000000004,48.28400000000003
"1,4-cineole",spice,CC(C)C12CCC(C)(CC1)O2,154.135765196,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,69.12561297984745,9.23,2.7441000000000013,45.52700000000002
beta-cubebene,"citrus, fruit",CC(C)[C@@H]1CC[C@@H](C)[C@@]23CCC(=C)[C@@H]2[C@@H]13,204.187800768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,94.1413441366101,0.0,4.270900000000004,64.51300000000005
acetylthiazole,"roast, nut, sulfur",CC(=O)c1sccn1,127.00918478,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.182820699691945,29.96,1.3457,32.1185
phenylethanal,"hawthorne, honey, sweet",O=CCc1ccccc1,120.057514876,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.32280944833394,17.07,1.428,36.21000000000001
mercaptomethylbutylformate,"cat, roast",CCCCC(=O)OCS,148.055800624,2.0,0.0,4.0,1.0,3.0,3.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99409559276496,26.3,1.6071,39.470000000000006
acetylpyrazine,roast,CC(=O)c1cnccn1,122.048012812,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.762105410226965,42.85,0.6792,32.03649999999999
propionylpyrroline,roast,CCC(=O)N1CCC=C1,125.084063972,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.154825298742836,20.310000000000002,1.1424,35.760999999999996
alpha-phellandrene,"turpentine, mint, spice",CC(C)C1CC=C(C)C=C1,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.63869283950127,0.0,3.1648000000000023,45.84200000000003
Propionylpyrrole,"roast, popcorn",CCC(=O)c1[nH]ccc1,123.068413908,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.89691198374484,32.86,1.6074,35.4142
(+)-limonene,"citrus, mint",CC(=C)[C@@H]1CCC(=CC1)C,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.63869283950127,0.0,3.308900000000002,45.91200000000003
"1,8-cineole","mint, sweet",CC12CCC(CC1)C(C)(C)O2,154.135765196,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,69.12561297984745,9.23,2.7441000000000013,45.52700000000002
2-ethylhexanol,"rose, green",CCCCC(CC)CO,130.135765196,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.088079580801804,20.23,2.1951000000000005,40.3918
delta-3-carene,"lemon, resin",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2-acetyl-1,4,5,6-tetrahydropyridine",caramel,CC(=O)C1=CCCCN1,125.084063972,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.94485381214751,29.1,0.8427,36.000699999999995
methylethylpyrazine,sweat,CCc1nccnc1C,122.08439831999999,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96552542457981,25.78,1.34742,36.147
alpha-terpinene,lemon,CC(C)C1=CC=C(C)CC1,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63869283950128,0.0,3.308900000000002,45.91200000000003
benzylmethylether,metal,COCc1ccccc1,122.07316494,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.274832577797056,9.23,1.8330000000000002,37.15500000000001
(E)-3-hexenol,"moss, fresh",CC/C=C/CCO,100.088815004,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66859231982434,20.23,1.335,31.133799999999983
limonene,"lemon, orange",CC(=C)C1CCC(=CC1)C,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.63869283950127,0.0,3.308900000000002,45.91200000000003
ethylhydroxybutanoate,caramel,CCC(O)(CC)C([O-])=O,131.07136779191,3.0,1.0,3.0,1.0,3.0,3.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.31395120424837,60.36,-0.7126000000000001,30.538799999999984
3-octenone,nut,CCCCC=CC(C)=O,126.104465068,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.765764896465306,17.07,2.3218000000000005,39.346000000000004
isopropylhexanoate,fresh,CCCCCC(=O)OC(C)C,158.130679816,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93385527255305,26.3,2.518300000000001,45.37000000000002
3-octen-2-one,"nut, crushed bug",CCCCC=CC(C)=O,126.104465068,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.765764896465306,17.07,2.3218000000000005,39.346000000000004
furaneol™,caramel,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methyloctanoate,orange,CCCCCCCC(=O)OC,158.130679816,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93385527255306,26.3,2.5199000000000007,45.39200000000002
acetophenone,"must, flower, almond",CC(=O)c1ccccc1,120.057514876,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.32280944833394,17.07,1.8892,36.44650000000001
p-cymene,"solvent, gasoline, citrus",CC(C)c1ccc(C)cc1,134.109550448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89117157708339,0.0,3.118420000000002,45.26800000000003
(Z)-ocimene,"citrus, herb, flower",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
isobutylthiazole,"tomato leaf, green",CC(C)Cc1sccn1,141.061220352,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.751182828441394,12.89,2.3416000000000006,40.65600000000002
4-mercapto-4-methyl-2-pentanone,box tree,CC(=O)CC(C)(C)S,132.060886004,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.880550363258074,17.07,1.6739,38.36300000000001
butylmethylbutyrate,"fruit, cocoa",CCCCC(C)(CC)C([O-])=O,157.12340336391,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.61454379524218,40.129999999999995,1.3428,42.930000000000014
norfuraneol,caramel,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-acetylpyrrole,"nut, walnut, bread",CC(=O)c1[nH]ccc1,109.052763844,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.531969869348245,32.86,1.2173,30.797199999999997
methylethylpyrazine,roast,CCc1nccnc1C,122.08439831999999,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96552542457981,25.78,1.34742,36.147
methyl-thiophenethiol,medicine,Cc1ccsc1S,129.991092192,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59177516770679,0.0,2.3452200000000007,36.30800000000001
2-octenal,"green, nut, fat",CCCCCC=CC=O,126.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.765764896465306,17.07,2.3218000000000005,39.346
5-isopropyl-2-methylpyrazine,sweat,CC(C)c1cnc(C)cn1,136.100048384,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.330467538976414,25.78,1.90842,40.85800000000001
2-octenal,"green leaf, walnut",CCCCCC=CC=O,126.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.765764896465306,17.07,2.3218000000000005,39.346
dimethylmethoxyfuranone,"caramel, sweet, mildew",COC1C(=O)OC(=C1C)C,142.06299418,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,59.62208208755323,35.53,0.8521000000000001,35.263
beta-phellandrene,"mint, terpentine",CC(C)C1CCC(=C)C=C1,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.63869283950127,0.0,3.1648000000000023,45.84200000000002
ocimene,herb,CC(C)\C=C\C=C(/C)C=C,136.125200512,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95492096084624,0.0,3.3309000000000024,47.93200000000003
dihydrolinalool,"wood, citrus, camphor",CCC(C)(O)CCC=C(C)C,156.15141526,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.12836077741078,20.23,2.8938000000000015,49.57980000000003
6(10)-dihydromyrcenol,"tart lime, citrus, cologne",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dimethylheptenal,"fruit, green, melon",CCCCC(C)=C(C)C=O,140.120115132,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
alpha-ocimene,"fruit, wet cloth",CC(=C)CCC=C(C)C=C,136.125200512,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95492096084625,0.0,3.4750000000000023,48.00200000000003
(E)-beta-ocimene,"sweet, herb",CC(C)=CC/C=C(C)/C=C,136.125200512,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95492096084625,0.0,3.4750000000000023,48.00200000000003
2-octenal,green,CCCCCC=CC=O,126.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.765764896465306,17.07,2.3218000000000005,39.346
artemisiaketone,"green, herb",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2-methoxy-3,6-dimethylpyrazine",earth,COc1nc(C)cnc1C,138.07931294,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.079070654086685,35.010000000000005,1.10204,38.05800000000001
"p,a-dimethylstyrol",gasoline,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cis-sabinenehydrate,balsamic,CC(C)C12CCC(C)(O)C1C2,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,68.80630150253657,20.23,2.1935000000000002,45.23580000000002
guaiacol,"smoke, sweet, medicine",COc1ccccc1O,124.052429496,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.704124215596465,29.46,1.4008,34.6588
gamma-terpinene,"gasoline, turpentine",CC(C)C1=CCC(=CC1)C,136.125200512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63869283950127,0.0,3.308900000000002,45.91200000000003
hydroxydimethylcyclopentenone,caramel,CC1=C(C)C(=O)CC1O,126.06807956,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.18922538073549,37.3,0.6565000000000001,34.004799999999996
p-cresol,"medicine, phenol, smoke",Cc1ccc(O)cc1,108.057514876,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59057898608958,20.23,1.7006199999999998,32.843799999999995
nonenone,"pungent, mushroom",CCCCCC=CC(C)=O,140.120115132,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
ethyldimethylthiazole,earth,CCc1sc(C)nc1C,141.061220352,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7511828284414,12.89,2.3223400000000005,40.966000000000015
"2,5-dimethyl-3-ethylpyrazine","potato, roast",CCc1nc(C)cnc1C,136.100048384,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.33046753897641,25.78,1.65584,40.884000000000015
dihydromyrcenol,"tart lime, citrus, cologne",CC(CCCC(C)(C)O)C=C,156.15141526,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.12836077741076,20.23,2.7497000000000016,49.50980000000003
sotolon,"cotton candy, spice, maple",CC1OC(=O)C(=C1C)O,128.047344116,3.0,1.0,0.0,1.0,3.0,3.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,52.93782849584575,46.53,0.7637,30.88279999999999
thenylthiol,sulfur,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methylbenzoate,"prune, lettuce, herb, sweet",COC(=O)c1ccccc1,136.052429496,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.43635467784082,26.3,1.4732,37.781500000000015
ethyldimethylpyrazine,potato,CCc1cnc(C)c(C)n1,136.100048384,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.330467538976414,25.78,1.65584,40.88400000000001
ethyldimethylpyrazine,"burnt, popcorn",CCc1cnc(C)c(C)n1,136.100048384,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.330467538976414,25.78,1.65584,40.88400000000001
artemisiaalcohol,herb,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
m-cresol,"fecal, plastic",Cc1cccc(O)c1,108.057514876,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59057898608958,20.23,1.7006199999999998,32.843799999999995
dimethylethylpyrazine,roast,CCc1ncc(C)nc1C,136.100048384,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.33046753897641,25.78,1.65584,40.88400000000001
durene,"rancid, sweet",Cc1cc(C)c(C)cc1C,134.109550448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89117157708339,0.0,2.9202800000000018,45.39000000000002
maltol,caramel,CC1=C(O)C(=O)C=CO1,126.031694052,3.0,1.0,0.0,1.0,3.0,3.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.556917910142396,50.44,0.6538199999999998,31.379799999999996
(Z)-linalooloxide,flower,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
octanol,"chemical, metal, burnt",CCCCCCCCO,130.135765196,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08807958080182,20.23,2.3392000000000013,40.461800000000004
2-pentylthiophene,"sweet, fruit",CCCCCc1sccc1,154.081621448,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8964769618915,0.0,3.480800000000002,47.54800000000003
acetylthiophene,sulfur,CC(=O)c1sccc1,126.013935812,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.96317271874543,17.07,1.9506999999999999,34.3235
pentylbutanoate,banana,CCCCCOC(=O)CCC,158.130679816,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93385527255305,26.3,2.5199000000000007,45.39200000000002
"3,5-octadienone","fruit, fat, mushroom",CCC=CC=CC(C)=O,124.088815004,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.076161864281055,17.07,2.0978000000000003,39.252
3-nonenal,cucumber,CCCCCC=CCC=O,140.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
nonanal,"fat, citrus, green",CCCCCCCCC=O,142.135765196,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.820310043046184,17.07,2.935900000000001,44.057000000000016
propylhexanoate,fruit,CCCCCC(=O)OCCC,158.130679816,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93385527255305,26.3,2.5199000000000007,45.39200000000002
2-phenylethylalcohol,"honey, spice, rose, lilac",OCCc1ccccc1,122.07316494,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95552110048619,20.23,1.2214,37.23180000000001
3-nonenal,fat,CCCCCC=CCC=O,140.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
isopropylmethoxypyrazine,"pea, earth",COc1nccnc1C(C)C,152.094963004,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44401276848328,35.010000000000005,1.6086,42.67300000000002
